id,Size,Hit/Miss,Time(ms),,
30733,14160,Miss,11.7056,,
3203,2767,Miss,2.28739,,
30734,7034,Miss,5.81477,,
30735,41,Miss,0.0338933,,
30736,6541,Miss,5.40723,,
30737,10519,Miss,8.69571,,
30738,3380,Miss,2.79413,,
30739,15847,Miss,13.1002,,
30740,36920,Miss,30.5205,,
30741,9539,Miss,7.88557,,
30742,15898,Miss,13.1423,,
30743,3692,Miss,3.05205,,
30744,5129,Miss,4.23997,,
30745,6630,Miss,5.4808,,
30746,14160,Miss,11.7056,,
30747,4863,Miss,4.02008,,
30748,2914,Miss,2.40891,,
30749,6531,Miss,5.39896,,
30750,4265,Miss,3.52573,,
30751,13277,Miss,10.9757,,
30752,16516,Miss,13.6532,,
30753,3380,Miss,2.79413,,
30754,41,Miss,0.0338933,,
30755,6541,Miss,5.40723,,
30756,14160,Miss,11.7056,,
30757,15847,Miss,13.1002,,
30758,36920,Miss,30.5205,,
30759,2914,Miss,2.40891,,
30760,6531,Miss,5.39896,,
30761,13277,Miss,10.9757,,
30762,6630,Miss,5.4808,,
30763,6001,Miss,4.96083,,
30764,5650,Miss,4.67067,,
30765,3131,Miss,2.58829,,
30766,10553,Miss,8.72381,,
30767,9204,Miss,7.60864,,
30768,3179,Miss,2.62797,,
30769,15384,Miss,12.7174,,
4039,4288,Miss,3.54475,,
30770,6140,Miss,5.07573,,
30771,1560,Miss,1.2896,,
30772,5333,Miss,4.40861,,
30773,193,Miss,0.159547,,
30774,1752,Miss,1.44832,,
30775,8799,Miss,7.27384,,
30776,24166,Miss,19.9772,,
30777,8466,Miss,6.99856,,
30778,2252,Miss,1.86165,,
30779,20908,Miss,17.2839,,
30780,6874,Miss,5.68251,,
30781,6740,Miss,5.57173,,
30782,4756,Miss,3.93163,,
30783,4269,Miss,3.52904,,
30784,3418,Miss,2.82555,,
30785,29443,Miss,24.3395,,
30786,2334,Miss,1.92944,,
30787,3581,Miss,2.96029,,
30788,517,Miss,0.427387,,
30789,8494,Miss,7.02171,,
30790,9173,Miss,7.58301,,
30791,5762,Miss,4.76325,,
30792,4612,Miss,3.81259,,
30793,8536,Miss,7.05643,,
30794,9039,Miss,7.47224,,
30795,12811,Miss,10.5904,,
30796,7163,Miss,5.92141,,
30797,3723,Miss,3.07768,,
30798,74282,Miss,61.4065,,
30799,1744,Miss,1.44171,,
30800,4911,Miss,4.05976,,
30801,7016,Miss,5.79989,,
30802,5765,Miss,4.76573,,
30803,1712,Miss,1.41525,,
30804,3307,Miss,2.73379,,
30805,7452,Miss,6.16032,,
30806,4850,Miss,4.00933,,
30807,7364,Miss,6.08757,,
30808,1721,Miss,1.42269,,
30809,585,Miss,0.4836,,
30810,1103,Miss,0.911813,,
30811,1174,Miss,0.970507,,
30812,4110,Miss,3.3976,,
30813,2952,Miss,2.44032,,
30814,11648,Miss,9.62901,,
30815,1189,Miss,0.982907,,
30816,4467,Miss,3.69272,,
30817,13139,Miss,10.8616,,
30818,4457,Miss,3.68445,,
30819,4472,Miss,3.69685,,
30820,4445,Miss,3.67453,,
30821,1920,Miss,1.5872,,
30822,3822,Miss,3.15952,,
30823,11570,Miss,9.56453,,
30824,2049,Miss,1.69384,,
30825,3480,Miss,2.8768,,
30826,2684,Miss,2.21877,,
30827,4277,Miss,3.53565,,
30828,2396,Miss,1.98069,,
30829,4428,Miss,3.66048,,
30830,6720,Miss,5.5552,,
30831,4465,Miss,3.69107,,
30832,3339,Miss,2.76024,,
30833,4658,Miss,3.85061,,
30834,4508,Miss,3.72661,,
30835,5827,Miss,4.81699,,
30836,2262,Miss,1.86992,,
30837,1523,Miss,1.25901,,
30838,7090,Miss,5.86107,,
30839,6645,Miss,5.4932,,
30840,1046,Miss,0.864693,,
30841,1107,Miss,0.91512,,
30842,1256,Miss,1.03829,,
30843,1141,Miss,0.943227,,
30844,1060,Miss,0.876267,,
30845,1204,Miss,0.995307,,
30846,13897,Miss,11.4882,,
30847,2137,Miss,1.76659,,
30848,6198,Miss,5.12368,,
30849,1007,Miss,0.832453,,
30850,1127,Miss,0.931653,,
30851,1156,Miss,0.955627,,
30852,1261,Miss,1.04243,,
30853,5677,Miss,4.69299,,
30854,6039,Miss,4.99224,,
30855,4095,Miss,3.3852,,
30856,5308,Miss,4.38795,,
30857,799,Miss,0.660507,,
30858,43,Miss,0.0355467,,
30859,12531,Miss,10.359,,
30860,7408,Miss,6.12395,,
30861,1951,Miss,1.61283,,
30862,2530,Miss,2.09147,,
30863,2270,Miss,1.87653,,
30864,5205,Miss,4.3028,,
30865,14195,Miss,11.7345,,
30866,1208,Miss,0.998613,,
30867,13478,Miss,11.1418,,
30868,808,Miss,0.667947,,
30869,2376,Miss,1.96416,,
30870,1283,Miss,1.06061,,
30871,42464,Miss,35.1036,,
30872,1124,Miss,0.929173,,
30873,7312,Miss,6.04459,,
30874,820,Miss,0.677867,,
30875,1656,Miss,1.36896,,
30876,9990,Miss,8.2584,,
30877,1353,Miss,1.11848,,
30878,8149,Miss,6.73651,,
30879,1985,Miss,1.64093,,
30880,2611,Miss,2.15843,,
30881,2813,Miss,2.32541,,
30882,53085,Miss,43.8836,,
30883,127361,Miss,105.285,,
30884,104949,Miss,86.7578,,
30885,2880,Miss,2.3808,,
30886,10910,Miss,9.01893,,
30887,6311,Miss,5.21709,,
30888,15216,Miss,12.5786,,
30889,2628,Miss,2.17248,,
30890,1315,Miss,1.08707,,
30891,1278,Miss,1.05648,,
30892,129,Miss,0.10664,,
30893,1816,Miss,1.50123,,
30894,1790,Miss,1.47973,,
30895,2593,Miss,2.14355,,
30896,2254,Miss,1.86331,,
30897,4946,Miss,4.08869,,
30898,16184,Miss,13.3788,,
30899,2086,Miss,1.72443,,
30900,2153,Miss,1.77981,,
30901,5556,Miss,4.59296,,
30902,4262,Miss,3.52325,,
30903,1159,Miss,0.958107,,
30904,3828,Miss,3.16448,,
30905,1380,Miss,1.1408,,
30906,6422,Miss,5.30885,,
30907,7090,Miss,5.86107,,
30908,17527,Miss,14.489,,
30909,504,Miss,0.41664,,
30910,6123,Miss,5.06168,,
30911,198,Miss,0.16368,,
10883,2669,Miss,2.20637,,
30912,4578,Miss,3.78448,,
30913,6866,Miss,5.67589,,
30914,8818,Miss,7.28955,,
30915,9233,Miss,7.63261,,
30916,3752,Miss,3.10165,,
30917,7525,Miss,6.22067,,
30918,11173,Miss,9.23635,,
30919,3327,Miss,2.75032,,
30920,39621,Miss,32.7534,,
30921,2544,Miss,2.10304,,
30922,11172,Miss,9.23552,,
30923,2671,Miss,2.20803,,
30924,26614,Miss,22.0009,,
30925,4828,Miss,3.99115,,
30926,4795,Miss,3.96387,,
30927,6907,Miss,5.70979,,
30928,8235,Miss,6.8076,,
30929,5852,Miss,4.83765,,
30930,5106,Miss,4.22096,,
30931,8878,Miss,7.33915,,
30932,6912,Miss,5.71392,,
30933,5341,Miss,4.41523,,
30934,4492,Miss,3.71339,,
30935,7759,Miss,6.41411,,
30936,6593,Miss,5.45021,,
30937,12224,Miss,10.1052,,
30938,15307,Miss,12.6538,,
30939,4789,Miss,3.95891,,
30940,6854,Miss,5.66597,,
30941,4226,Miss,3.49349,,
30942,8728,Miss,7.21515,,
30943,3080,Miss,2.54613,,
30944,5940,Miss,4.9104,,
30945,49658,Miss,41.0506,,
30946,43823,Miss,36.227,,
30947,22186,Miss,18.3404,,
30948,49478,Miss,40.9018,,
30949,14483,Miss,11.9726,,
7236,10174,Miss,8.41051,,
30950,234,Miss,0.19344,,
30951,9791,Miss,8.09389,,
30952,5057,Miss,4.18045,,
30953,10263,Miss,8.48408,,
30954,2967,Miss,2.45272,,
30955,1884,Miss,1.55744,,
8047,3542,Miss,2.92805,,
30956,815,Miss,0.673733,,
30957,14871,Miss,12.2934,,
30958,13260,Miss,10.9616,,
30959,11969,Miss,9.89437,,
30960,6369,Miss,5.26504,,
30824,2054,Miss,1.69797,,
30961,186,Miss,0.15376,,
30962,1630,Miss,1.34747,,
30963,1247,Miss,1.03085,,
30964,264,Miss,0.21824,,
30965,59872,Miss,49.4942,,
30966,60833,Miss,50.2886,,
30967,68739,Miss,56.8242,,
30968,457,Miss,0.377787,,
30969,1050,Miss,0.868,,
30970,1538,Miss,1.27141,,
30971,12262,Miss,10.1366,,
30972,1729,Miss,1.42931,,
30973,5202,Miss,4.30032,,
30974,1086,Miss,0.89776,,
30975,513,Miss,0.42408,,
30976,41411,Miss,34.2331,,
30977,14953,Miss,12.3611,,
30978,1429,Miss,1.18131,,
30979,6420,Miss,5.3072,,
30980,4696,Miss,3.88203,,
30981,3312,Miss,2.73792,,
30982,3061,Miss,2.53043,,
30983,3118,Miss,2.57755,,
30984,2521,Miss,2.08403,,
30985,10403,Miss,8.59981,,
3896,4560,Miss,3.7696,,
3970,3007,Miss,2.48579,,
3971,379,Miss,0.313307,,
1489,3134,Miss,2.59077,,
30986,2281,Miss,1.88563,,
30987,43,Miss,0.0355467,,
30988,18016,Miss,14.8932,,
30989,1491,Miss,1.23256,,
30990,4546,Miss,3.75803,,
30991,15548,Miss,12.853,,
30992,3524,Miss,2.91317,,
30993,4948,Miss,4.09035,,
30994,1447,Miss,1.19619,,
30995,1103,Miss,0.911813,,
30996,897,Miss,0.74152,,
30997,1490,Miss,1.23173,,
30998,1138,Miss,0.940747,,
30999,1503,Miss,1.24248,,
31000,1524,Miss,1.25984,,
31001,3391,Miss,2.80323,,
31002,1473,Miss,1.21768,,
31003,908,Miss,0.750613,,
31004,83179,Miss,68.7613,,
30664,13246,Miss,10.95,,
31005,10273,Miss,8.49235,,
30664,13156,Miss,10.8756,,
30677,24958,Miss,20.6319,,
31006,5210,Miss,4.30693,,
31007,6321,Miss,5.22536,,
31008,9804,Miss,8.10464,,
31009,1481,Miss,1.22429,,
31010,650,Miss,0.537333,,
31011,15396,Miss,12.7274,,
31012,13522,Miss,11.1782,,
31013,755,Miss,0.624133,,
30664,13780,Miss,11.3915,,
31014,215,Miss,0.177733,,
31015,1040,Miss,0.859733,,
31016,5425,Miss,4.48467,,
31017,1906,Miss,1.57563,,
31018,9717,Miss,8.03272,,
31019,11213,Miss,9.26941,,
31020,4758,Miss,3.93328,,
31021,6021,Miss,4.97736,,
31022,2231,Miss,1.84429,,
31023,11075,Miss,9.15533,,
31024,364,Miss,0.300907,,
31025,165,Miss,0.1364,,
31026,138309,Miss,114.335,,
6849,28558,Miss,23.6079,,
9302,31495,Miss,26.0359,,
31027,13052,Miss,10.7897,,
9315,992,Miss,0.820053,,
9329,1375,Miss,1.13667,,
31028,1513,Miss,1.25075,,
31029,1084,Miss,0.896107,,
31030,2981,Miss,2.46429,,
31031,6245,Miss,5.16253,,
31032,1385,Miss,1.14493,,
31033,1620,Miss,1.3392,,
31034,2387,Miss,1.97325,,
31035,5339,Miss,4.41357,,
31036,5018,Miss,4.14821,,
31037,17994,Miss,14.875,,
31038,1049,Miss,0.867173,,
31039,2391,Miss,1.97656,,
31040,4906,Miss,4.05563,,
31041,15648,Miss,12.9357,,
31042,5902,Miss,4.87899,,
31043,4426,Miss,3.65883,,
31044,11461,Miss,9.47443,,
31045,1776,Miss,1.46816,,
31046,106,Miss,0.0876267,,
31047,1498,Miss,1.23835,,
31048,70,Miss,0.0578667,,
31049,1768,Miss,1.46155,,
31050,1106,Miss,0.914293,,
31051,111,Miss,0.09176,,
31052,4605,Miss,3.8068,,
31053,1319,Miss,1.09037,,
31054,1769,Miss,1.46237,,
31055,1786,Miss,1.47643,,
31056,2937,Miss,2.42792,,
31057,4626,Miss,3.82416,,
31058,1529,Miss,1.26397,,
31037,18045,Miss,14.9172,,
31059,10853,Miss,8.97181,,
31037,18016,Miss,14.8932,,
31060,9144,Miss,7.55904,,
31061,14093,Miss,11.6502,,
31062,12486,Miss,10.3218,,
31061,14106,Miss,11.661,,
31063,12719,Miss,10.5144,,
31037,18074,Miss,14.9412,,
9302,31412,Miss,25.9673,,
31064,4989,Miss,4.12424,,
31065,4841,Miss,4.00189,,
31066,15663,Miss,12.9481,,
31067,9756,Miss,8.06496,,
31068,1474,Miss,1.21851,,
31069,1301,Miss,1.07549,,
31070,4726,Miss,3.90683,,
31071,1726,Miss,1.42683,,
31072,2741,Miss,2.26589,,
31073,1470,Miss,1.2152,,
31074,1587,Miss,1.31192,,
31075,159,Miss,0.13144,,
31076,1874,Miss,1.54917,,
9351,1057,Miss,0.873787,,
31077,4870,Miss,4.02587,,
31078,2070,Miss,1.7112,,
31079,159,Miss,0.13144,,
31080,13089,Miss,10.8202,,
31081,1540,Miss,1.27307,,
31082,59,Miss,0.0487733,,
31083,1944,Miss,1.60704,,
31084,12953,Miss,10.7078,,
31085,24330,Miss,20.1128,,
15933,5933,Miss,4.90461,,
9344,3016,Miss,2.49323,,
9352,106,Miss,0.0876267,,
31086,15368,Miss,12.7042,,
15951,6779,Miss,5.60397,,
31085,24305,Miss,20.0921,,
31087,12965,Miss,10.7177,,
9302,31463,Miss,26.0094,,
31088,9716,Miss,8.03189,,
31089,35879,Miss,29.66,,
31090,5476,Miss,4.52683,,
31091,8437,Miss,6.97459,,
31092,3616,Miss,2.98923,,
31093,4455,Miss,3.6828,,
31094,4326,Miss,3.57616,,
31095,4011,Miss,3.31576,,
31096,2843,Miss,2.35021,,
9345,2111,Miss,1.74509,,
31097,5054,Miss,4.17797,,
31098,1407,Miss,1.16312,,
31099,5112,Miss,4.22592,,
31100,4982,Miss,4.11845,,
31101,3134,Miss,2.59077,,
31102,5630,Miss,4.65413,,
31103,4437,Miss,3.66792,,
31104,4221,Miss,3.48936,,
31105,6141,Miss,5.07656,,
31106,2182,Miss,1.80379,,
31107,4964,Miss,4.10357,,
31108,250,Miss,0.206667,,
31109,24537,Miss,20.2839,,
31110,2104,Miss,1.73931,,
9358,13307,Miss,11.0005,,
31111,39716,Miss,32.8319,,
31109,24501,Miss,20.2542,,
31112,3601,Miss,2.97683,,
31089,35889,Miss,29.6682,,
31089,35854,Miss,29.6393,,
31113,249,Miss,0.20584,,
31114,26164,Miss,21.6289,,
31115,9104,Miss,7.52597,,
31089,35846,Miss,29.6327,,
9361,10652,Miss,8.80565,,
31116,253,Miss,0.209147,,
31117,21211,Miss,17.5344,,
31118,10682,Miss,8.83045,,
31119,21876,Miss,18.0842,,
31120,41651,Miss,34.4315,,
31121,2640,Miss,2.1824,,
31122,26949,Miss,22.2778,,
31123,4100,Miss,3.38933,,
31120,41659,Miss,34.4381,,
31124,29327,Miss,24.2437,,
31120,1509,Miss,1.24744,,
31120,41684,Miss,34.4588,,
31125,3133,Miss,2.58995,,
31126,8022,Miss,6.63152,,
31127,1440,Miss,1.1904,,
31128,10685,Miss,8.83293,,
31129,1385,Miss,1.14493,,
31130,5526,Miss,4.56816,,
31131,1250,Miss,1.03333,,
31132,3753,Miss,3.10248,,
31133,401,Miss,0.331493,,
31134,1579,Miss,1.30531,,
31135,1587,Miss,1.31192,,
31136,1586,Miss,1.31109,,
31137,1553,Miss,1.28381,,
31138,1598,Miss,1.32101,,
31139,1642,Miss,1.35739,,
31140,1090,Miss,0.901067,,
31141,940,Miss,0.777067,,
31142,591,Miss,0.48856,,
31143,6500,Miss,5.37333,,
31144,565,Miss,0.467067,,
31145,5382,Miss,4.44912,,
31146,8301,Miss,6.86216,,
31147,6470,Miss,5.34853,,
31148,5409,Miss,4.47144,,
31149,2280,Miss,1.8848,,
31150,941,Miss,0.777893,,
31151,1639,Miss,1.35491,,
31152,1797,Miss,1.48552,,
31153,1973,Miss,1.63101,,
31154,1947,Miss,1.60952,,
31155,1908,Miss,1.57728,,
31156,1754,Miss,1.44997,,
31157,1860,Miss,1.5376,,
31158,1867,Miss,1.54339,,
31159,1413,Miss,1.16808,,
31160,1446,Miss,1.19536,,
31161,1741,Miss,1.43923,,
31162,1915,Miss,1.58307,,
31163,1964,Miss,1.62357,,
31164,1797,Miss,1.48552,,
31165,2022,Miss,1.67152,,
31166,1865,Miss,1.54173,,
31167,1838,Miss,1.51941,,
31168,1929,Miss,1.59464,,
31169,2141,Miss,1.76989,,
31170,1940,Miss,1.60373,,
31171,1304,Miss,1.07797,,
31172,1797,Miss,1.48552,,
31173,1413,Miss,1.16808,,
31174,1958,Miss,1.61861,,
31175,1848,Miss,1.52768,,
31176,1801,Miss,1.48883,,
31177,5696,Miss,4.70869,,
31178,1365,Miss,1.1284,,
31179,1857,Miss,1.53512,,
31180,2122,Miss,1.75419,,
31181,1920,Miss,1.5872,,
31182,1325,Miss,1.09533,,
31183,3661,Miss,3.02643,,
31184,1381,Miss,1.14163,,
31185,4207,Miss,3.47779,,
31186,2003,Miss,1.65581,,
31187,3599,Miss,2.97517,,
31188,4548,Miss,3.75968,,
31189,2772,Miss,2.29152,,
31190,4033,Miss,3.33395,,
31191,4431,Miss,3.66296,,
31192,4829,Miss,3.99197,,
31193,4462,Miss,3.68859,,
31194,4566,Miss,3.77456,,
31195,3930,Miss,3.2488,,
31196,4424,Miss,3.65717,,
31197,4625,Miss,3.82333,,
31198,3500,Miss,2.89333,,
31199,3624,Miss,2.99584,,
31200,4049,Miss,3.34717,,
31201,4000,Miss,3.30667,,
31202,4554,Miss,3.76464,,
31203,2580,Miss,2.1328,,
31204,4474,Miss,3.69851,,
31205,2821,Miss,2.33203,,
31206,4038,Miss,3.33808,,
31207,3021,Miss,2.49736,,
11827,2556,Miss,2.11296,,
11829,2784,Miss,2.30144,,
11828,17847,Miss,14.7535,,
11830,938,Miss,0.775413,,
31208,1702,Miss,1.40699,,
31209,22454,Miss,18.562,,
31209,22708,Miss,18.7719,,
31209,22908,Miss,18.9373,,
31209,22709,Miss,18.7728,,
31210,3129,Miss,2.58664,,
31208,1586,Miss,1.31109,,
31209,22607,Miss,18.6885,,
31209,17034,Miss,14.0814,,
31211,3349,Miss,2.76851,,
31212,46,Miss,0.0380267,,
31213,1785,Miss,1.4756,,
31214,158841,Miss,131.309,,
31215,4312,Miss,3.56459,,
544,11784,Miss,9.74144,,
554,9464,Miss,7.82357,,
20201,5881,Miss,4.86163,,
20200,6533,Miss,5.40061,,
544,13430,Miss,11.1021,,
31216,10219,Miss,8.44771,,
31217,5600,Miss,4.62933,,
31218,9211,Miss,7.61443,,
31219,5543,Miss,4.58221,,
31220,201,Miss,0.16616,,
31221,15068,Miss,12.4562,,
31222,43,Miss,0.0355467,,
31223,89,Miss,0.0735733,,
31224,4460,Miss,3.68693,,
31225,66,Miss,0.05456,,
31226,45,Miss,0.0372,,
31227,341,Miss,0.281893,,
31228,1766,Miss,1.45989,,
31229,954,Miss,0.78864,,
31230,2038,Miss,1.68475,,
31231,782,Miss,0.646453,,
31232,223,Miss,0.184347,,
31233,66,Miss,0.05456,,
31234,5634,Miss,4.65744,,
31235,357,Miss,0.29512,,
31236,97,Miss,0.0801867,,
31237,67,Miss,0.0553867,,
31238,791,Miss,0.653893,,
31239,1895,Miss,1.56653,,
31240,1566,Miss,1.29456,,
31241,1893,Miss,1.56488,,
31242,980,Miss,0.810133,,
31243,1673,Miss,1.38301,,
31244,67,Miss,0.0553867,,
31245,1303,Miss,1.07715,,
31246,2709,Miss,2.23944,,
31247,6588,Miss,5.44608,,
31248,8264,Miss,6.83157,,
31249,7341,Miss,6.06856,,
31250,10762,Miss,8.89659,,
31251,2827,Miss,2.33699,,
31252,2393,Miss,1.97821,,
31253,3205,Miss,2.64947,,
31254,9660,Miss,7.9856,,
31255,13537,Miss,11.1906,,
31256,2345,Miss,1.93853,,
31257,5880,Miss,4.8608,,
31258,7408,Miss,6.12395,,
31259,3428,Miss,2.83381,,
31260,434,Miss,0.358773,,
31261,469,Miss,0.387707,,
31262,17537,Miss,14.4973,,
31263,13605,Miss,11.2468,,
31264,111,Miss,0.09176,,
31265,138,Miss,0.11408,,
31266,258,Miss,0.21328,,
31267,138,Miss,0.11408,,
31268,1630,Miss,1.34747,,
31269,65,Miss,0.0537333,,
31270,212,Miss,0.175253,,
31271,515,Miss,0.425733,,
31272,123,Miss,0.10168,,
31273,352,Miss,0.290987,,
31274,5617,Miss,4.64339,,
31275,638,Miss,0.527413,,
31276,514,Miss,0.424907,,
31277,444,Miss,0.36704,,
31278,372,Miss,0.30752,,
31279,404,Miss,0.333973,,
31280,450,Miss,0.372,,
31281,271,Miss,0.224027,,
31282,335,Miss,0.276933,,
31283,421,Miss,0.348027,,
31284,581,Miss,0.480293,,
31285,350,Miss,0.289333,,
31286,412,Miss,0.340587,,
31287,1372,Miss,1.13419,,
31288,367,Miss,0.303387,,
31289,4631,Miss,3.82829,,
31290,8653,Miss,7.15315,,
31291,7405,Miss,6.12147,,
31292,6685,Miss,5.52627,,
31293,7049,Miss,5.82717,,
31294,7276,Miss,6.01483,,
31295,6355,Miss,5.25347,,
31296,6624,Miss,5.47584,,
31297,7920,Miss,6.5472,,
31298,4269,Miss,3.52904,,
31299,23476,Miss,19.4068,,
31298,2648,Miss,2.18901,,
31300,3617,Miss,2.99005,,
31301,43,Miss,0.0355467,,
31302,568,Miss,0.469547,,
31303,4422,Miss,3.65552,,
31304,910,Miss,0.752267,,
31305,3262,Miss,2.69659,,
31306,1967,Miss,1.62605,,
31307,16252,Miss,13.435,,
31308,5775,Miss,4.774,,
31309,2056,Miss,1.69963,,
31310,1033,Miss,0.853947,,
31311,660,Miss,0.5456,,
31312,331,Miss,0.273627,,
31313,5801,Miss,4.79549,,
31314,28823,Miss,23.827,,
31315,481,Miss,0.397627,,
31316,237,Miss,0.19592,,
31317,186,Miss,0.15376,,
31318,392,Miss,0.324053,,
31319,1889,Miss,1.56157,,
31320,1412,Miss,1.16725,,
31321,15318,Miss,12.6629,,
31322,461,Miss,0.381093,,
31323,4168,Miss,3.44555,,
31324,628,Miss,0.519147,,
31325,315,Miss,0.2604,,
31326,666,Miss,0.55056,,
31327,457,Miss,0.377787,,
31328,364,Miss,0.300907,,
31329,295,Miss,0.243867,,
31330,14966,Miss,12.3719,,
31331,1625,Miss,1.34333,,
31332,42147,Miss,34.8415,,
31333,6166,Miss,5.09723,,
31334,224,Miss,0.185173,,
31335,8053,Miss,6.65715,,
31336,1284,Miss,1.06144,,
31337,430,Miss,0.355467,,
31338,2504,Miss,2.06997,,
31339,3355,Miss,2.77347,,
31340,945,Miss,0.7812,,
31341,409,Miss,0.338107,,
31342,340,Miss,0.281067,,
31343,359,Miss,0.296773,,
31344,297,Miss,0.24552,,
31345,1406,Miss,1.16229,,
31346,1712,Miss,1.41525,,
31347,891,Miss,0.73656,,
31348,1103,Miss,0.911813,,
31349,9860,Miss,8.15093,,
31350,502,Miss,0.414987,,
31351,186,Miss,0.15376,,
31352,2153,Miss,1.77981,,
31353,16710,Miss,13.8136,,
31354,2534,Miss,2.09477,,
31355,15634,Miss,12.9241,,
31356,906,Miss,0.74896,,
31357,628,Miss,0.519147,,
31358,1212,Miss,1.00192,,
31359,12078,Miss,9.98448,,
31360,860,Miss,0.710933,,
31361,6976,Miss,5.76683,,
31362,21913,Miss,18.1147,,
31363,3241,Miss,2.67923,,
31364,73,Miss,0.0603467,,
31365,172,Miss,0.142187,,
31366,46,Miss,0.0380267,,
31367,123,Miss,0.10168,,
31368,79,Miss,0.0653067,,
31369,72,Miss,0.05952,,
31370,2305,Miss,1.90547,,
31371,2193,Miss,1.81288,,
31372,733,Miss,0.605947,,
31373,636,Miss,0.52576,,
31374,1813,Miss,1.49875,,
31375,46,Miss,0.0380267,,
31376,635,Miss,0.524933,,
31377,716,Miss,0.591893,,
31378,106,Miss,0.0876267,,
31379,75,Miss,0.062,,
31380,3016,Miss,2.49323,,
31381,8963,Miss,7.40941,,
31382,729,Miss,0.60264,,
31383,376,Miss,0.310827,,
31384,76,Miss,0.0628267,,
31385,65,Miss,0.0537333,,
31386,125,Miss,0.103333,,
31387,46,Miss,0.0380267,,
31388,162,Miss,0.13392,,
31389,121,Miss,0.100027,,
31390,71,Miss,0.0586933,,
31391,18963,Miss,15.6761,,
31392,125,Miss,0.103333,,
31393,159,Miss,0.13144,,
31394,3154,Miss,2.60731,,
31395,2514,Miss,2.07824,,
31396,49,Miss,0.0405067,,
31397,232,Miss,0.191787,,
31398,71,Miss,0.0586933,,
31399,77,Miss,0.0636533,,
31400,532,Miss,0.439787,,
31401,279,Miss,0.23064,,
31402,52,Miss,0.0429867,,
31403,174,Miss,0.14384,,
31404,46,Miss,0.0380267,,
31405,220,Miss,0.181867,,
31406,3786,Miss,3.12976,,
31407,10595,Miss,8.75853,,
31408,46,Miss,0.0380267,,
31409,99,Miss,0.08184,,
31410,80,Miss,0.0661333,,
31411,2414,Miss,1.99557,,
31412,4085,Miss,3.37693,,
31413,6767,Miss,5.59405,,
31414,1501,Miss,1.24083,,
31415,1488,Miss,1.23008,,
31416,1661,Miss,1.37309,,
31417,1794,Miss,1.48304,,
31418,708,Miss,0.58528,,
31419,1397,Miss,1.15485,,
31420,7143,Miss,5.90488,,
31421,11171,Miss,9.23469,,
31422,3027,Miss,2.50232,,
31423,3565,Miss,2.94707,,
31424,1413,Miss,1.16808,,
31425,3258,Miss,2.69328,,
31426,16706,Miss,13.8103,,
31427,10262,Miss,8.48325,,
31428,15148,Miss,12.5223,,
31429,353,Miss,0.291813,,
31430,6944,Miss,5.74037,,
31431,9549,Miss,7.89384,,
31432,9268,Miss,7.66155,,
31433,8069,Miss,6.67037,,
31434,17491,Miss,14.4592,,
31435,19885,Miss,16.4383,,
31436,9630,Miss,7.9608,,
31437,27212,Miss,22.4953,,
31438,27253,Miss,22.5291,,
31439,3561,Miss,2.94376,,
31440,1971,Miss,1.62936,,
31441,934,Miss,0.772107,,
31442,28400,Miss,23.4773,,
31443,4729,Miss,3.90931,,
31444,5307,Miss,4.38712,,
31445,3071,Miss,2.53869,,
31446,799,Miss,0.660507,,
31447,3901,Miss,3.22483,,
31448,11684,Miss,9.65877,,
31449,2041,Miss,1.68723,,
31450,3407,Miss,2.81645,,
31451,2018,Miss,1.66821,,
31452,2051,Miss,1.69549,,
31453,3054,Miss,2.52464,,
31454,2897,Miss,2.39485,,
31455,8449,Miss,6.98451,,
31456,3352,Miss,2.77099,,
31457,3032,Miss,2.50645,,
31458,2877,Miss,2.37832,,
31459,2751,Miss,2.27416,,
31460,4196,Miss,3.46869,,
31461,3958,Miss,3.27195,,
31462,4188,Miss,3.46208,,
31463,8092,Miss,6.68939,,
31464,9248,Miss,7.64501,,
31465,4041,Miss,3.34056,,
31466,6657,Miss,5.50312,,
31467,7086,Miss,5.85776,,
31468,7520,Miss,6.21653,,
31469,7324,Miss,6.05451,,
31470,4346,Miss,3.59269,,
31471,5588,Miss,4.61941,,
31472,5077,Miss,4.19699,,
31473,5046,Miss,4.17136,,
31474,4081,Miss,3.37363,,
31475,6472,Miss,5.35019,,
31476,6387,Miss,5.27992,,
31477,176,Miss,0.145493,,
31478,6368,Miss,5.26421,,
31479,6523,Miss,5.39235,,
1383,6197,Miss,5.12285,,
1387,110,Miss,0.0909333,,
1385,111,Miss,0.09176,,
1388,284,Miss,0.234773,,
1390,4634,Miss,3.83077,,
1389,153,Miss,0.12648,,
1392,243,Miss,0.20088,,
1393,287,Miss,0.237253,,
1386,654,Miss,0.54064,,
1384,633,Miss,0.52328,,
1391,200,Miss,0.165333,,
1394,1129,Miss,0.933307,,
1395,346,Miss,0.286027,,
1402,5417,Miss,4.47805,,
1396,232,Miss,0.191787,,
1397,218,Miss,0.180213,,
1399,3577,Miss,2.95699,,
1398,229,Miss,0.189307,,
1400,247,Miss,0.204187,,
1401,588,Miss,0.48608,,
31480,7254,Miss,5.99664,,
31481,215,Miss,0.177733,,
31482,148,Miss,0.122347,,
31483,218,Miss,0.180213,,
31484,147,Miss,0.12152,,
1445,250,Miss,0.206667,,
1441,172,Miss,0.142187,,
1443,239,Miss,0.197573,,
1444,35,Miss,0.0289333,,
